# INERT PLACEHOLDER — NOT real data. No free historical traffic source exists.
# Flat value on every cell/month; MCDA traffic weight is set to 0 so this
# NEVER influences any ranking. Present only to keep the 3-stream shape.
zone,lat,lon,month,traffic
8742cea00ffffff,22.91014,72.48514,8,50.0
8742cea00ffffff,22.91014,72.48514,9,50.0
8742cea00ffffff,22.91014,72.48514,10,50.0
8742cea00ffffff,22.91014,72.48514,11,50.0
8742cea00ffffff,22.91014,72.48514,12,50.0
8742cea00ffffff,22.91014,72.48514,13,50.0
8742cea00ffffff,22.91014,72.48514,14,50.0
8742cea00ffffff,22.91014,72.48514,15,50.0
8742cea00ffffff,22.91014,72.48514,16,50.0
8742cea00ffffff,22.91014,72.48514,17,50.0
8742cea00ffffff,22.91014,72.48514,18,50.0
8742cea00ffffff,22.91014,72.48514,19,50.0
8742cea00ffffff,22.91014,72.48514,20,50.0
8742cea00ffffff,22.91014,72.48514,21,50.0
8742cea00ffffff,22.91014,72.48514,22,50.0
8742cea00ffffff,22.91014,72.48514,23,50.0
8742cea00ffffff,22.91014,72.48514,24,50.0
8742cea00ffffff,22.91014,72.48514,25,50.0
8742cea00ffffff,22.91014,72.48514,26,50.0
8742cea00ffffff,22.91014,72.48514,27,50.0
8742cea00ffffff,22.91014,72.48514,28,50.0
8742cea00ffffff,22.91014,72.48514,29,50.0
8742cea00ffffff,22.91014,72.48514,30,50.0
8742cea00ffffff,22.91014,72.48514,31,50.0
8742cea00ffffff,22.91014,72.48514,32,50.0
8742cea00ffffff,22.91014,72.48514,33,50.0
8742cea00ffffff,22.91014,72.48514,34,50.0
8742cea00ffffff,22.91014,72.48514,35,50.0
8742cea00ffffff,22.91014,72.48514,36,50.0
8742cea00ffffff,22.91014,72.48514,37,50.0
8742cea00ffffff,22.91014,72.48514,38,50.0
8742cea00ffffff,22.91014,72.48514,39,50.0
8742cea00ffffff,22.91014,72.48514,40,50.0
8742cea00ffffff,22.91014,72.48514,41,50.0
8742cea01ffffff,22.91930,72.50670,0,50.0
8742cea01ffffff,22.91930,72.50670,1,50.0
8742cea01ffffff,22.91930,72.50670,2,50.0
8742cea01ffffff,22.91930,72.50670,3,50.0
8742cea01ffffff,22.91930,72.50670,4,50.0
8742cea01ffffff,22.91930,72.50670,5,50.0
8742cea01ffffff,22.91930,72.50670,6,50.0
8742cea01ffffff,22.91930,72.50670,7,50.0
8742cea01ffffff,22.91930,72.50670,8,50.0
8742cea01ffffff,22.91930,72.50670,9,50.0
8742cea01ffffff,22.91930,72.50670,10,50.0
8742cea01ffffff,22.91930,72.50670,11,50.0
8742cea01ffffff,22.91930,72.50670,12,50.0
8742cea01ffffff,22.91930,72.50670,13,50.0
8742cea01ffffff,22.91930,72.50670,14,50.0
8742cea01ffffff,22.91930,72.50670,15,50.0
8742cea01ffffff,22.91930,72.50670,16,50.0
8742cea01ffffff,22.91930,72.50670,17,50.0
8742cea01ffffff,22.91930,72.50670,18,50.0
8742cea01ffffff,22.91930,72.50670,19,50.0
8742cea01ffffff,22.91930,72.50670,20,50.0
8742cea01ffffff,22.91930,72.50670,21,50.0
8742cea01ffffff,22.91930,72.50670,22,50.0
8742cea01ffffff,22.91930,72.50670,23,50.0
8742cea01ffffff,22.91930,72.50670,24,50.0
8742cea01ffffff,22.91930,72.50670,25,50.0
8742cea01ffffff,22.91930,72.50670,26,50.0
8742cea01ffffff,22.91930,72.50670,27,50.0
8742cea01ffffff,22.91930,72.50670,28,50.0
8742cea01ffffff,22.91930,72.50670,29,50.0
8742cea01ffffff,22.91930,72.50670,30,50.0
8742cea01ffffff,22.91930,72.50670,31,50.0
8742cea01ffffff,22.91930,72.50670,32,50.0
8742cea01ffffff,22.91930,72.50670,33,50.0
8742cea01ffffff,22.91930,72.50670,34,50.0
8742cea01ffffff,22.91930,72.50670,35,50.0
8742cea01ffffff,22.91930,72.50670,36,50.0
8742cea01ffffff,22.91930,72.50670,37,50.0
8742cea01ffffff,22.91930,72.50670,38,50.0
8742cea01ffffff,22.91930,72.50670,39,50.0
8742cea01ffffff,22.91930,72.50670,40,50.0
8742cea01ffffff,22.91930,72.50670,41,50.0
8742cea04ffffff,22.92134,72.46508,0,50.0
8742cea04ffffff,22.92134,72.46508,1,50.0
8742cea04ffffff,22.92134,72.46508,2,50.0
8742cea04ffffff,22.92134,72.46508,3,50.0
8742cea04ffffff,22.92134,72.46508,4,50.0
8742cea04ffffff,22.92134,72.46508,5,50.0
8742cea04ffffff,22.92134,72.46508,6,50.0
8742cea04ffffff,22.92134,72.46508,7,50.0
8742cea04ffffff,22.92134,72.46508,8,50.0
8742cea04ffffff,22.92134,72.46508,9,50.0
8742cea04ffffff,22.92134,72.46508,10,50.0
8742cea04ffffff,22.92134,72.46508,11,50.0
8742cea04ffffff,22.92134,72.46508,12,50.0
8742cea04ffffff,22.92134,72.46508,13,50.0
8742cea04ffffff,22.92134,72.46508,14,50.0
8742cea04ffffff,22.92134,72.46508,15,50.0
8742cea04ffffff,22.92134,72.46508,16,50.0
8742cea04ffffff,22.92134,72.46508,17,50.0
8742cea04ffffff,22.92134,72.46508,18,50.0
8742cea04ffffff,22.92134,72.46508,19,50.0
8742cea04ffffff,22.92134,72.46508,20,50.0
8742cea04ffffff,22.92134,72.46508,21,50.0
8742cea04ffffff,22.92134,72.46508,22,50.0
8742cea04ffffff,22.92134,72.46508,23,50.0
8742cea04ffffff,22.92134,72.46508,24,50.0
8742cea04ffffff,22.92134,72.46508,25,50.0
8742cea04ffffff,22.92134,72.46508,26,50.0
8742cea04ffffff,22.92134,72.46508,27,50.0
8742cea04ffffff,22.92134,72.46508,28,50.0
8742cea04ffffff,22.92134,72.46508,29,50.0
8742cea04ffffff,22.92134,72.46508,30,50.0
8742cea04ffffff,22.92134,72.46508,31,50.0
8742cea04ffffff,22.92134,72.46508,32,50.0
8742cea04ffffff,22.92134,72.46508,33,50.0
8742cea04ffffff,22.92134,72.46508,34,50.0
8742cea04ffffff,22.92134,72.46508,35,50.0
8742cea04ffffff,22.92134,72.46508,36,50.0
8742cea04ffffff,22.92134,72.46508,37,50.0
8742cea04ffffff,22.92134,72.46508,38,50.0
8742cea04ffffff,22.92134,72.46508,39,50.0
8742cea04ffffff,22.92134,72.46508,40,50.0
8742cea04ffffff,22.92134,72.46508,41,50.0
8742cea05ffffff,22.93050,72.48664,0,50.0
8742cea05ffffff,22.93050,72.48664,1,50.0
8742cea05ffffff,22.93050,72.48664,2,50.0
8742cea05ffffff,22.93050,72.48664,3,50.0
8742cea05ffffff,22.93050,72.48664,4,50.0
8742cea05ffffff,22.93050,72.48664,5,50.0
8742cea05ffffff,22.93050,72.48664,6,50.0
8742cea05ffffff,22.93050,72.48664,7,50.0
8742cea05ffffff,22.93050,72.48664,8,50.0
8742cea05ffffff,22.93050,72.48664,9,50.0
8742cea05ffffff,22.93050,72.48664,10,50.0
8742cea05ffffff,22.93050,72.48664,11,50.0
8742cea05ffffff,22.93050,72.48664,12,50.0
8742cea05ffffff,22.93050,72.48664,13,50.0
8742cea05ffffff,22.93050,72.48664,14,50.0
8742cea05ffffff,22.93050,72.48664,15,50.0
8742cea05ffffff,22.93050,72.48664,16,50.0
8742cea05ffffff,22.93050,72.48664,17,50.0
8742cea05ffffff,22.93050,72.48664,18,50.0
8742cea05ffffff,22.93050,72.48664,19,50.0
8742cea05ffffff,22.93050,72.48664,20,50.0
8742cea05ffffff,22.93050,72.48664,21,50.0
8742cea05ffffff,22.93050,72.48664,22,50.0
8742cea05ffffff,22.93050,72.48664,23,50.0
8742cea05ffffff,22.93050,72.48664,24,50.0
8742cea05ffffff,22.93050,72.48664,25,50.0
8742cea05ffffff,22.93050,72.48664,26,50.0
8742cea05ffffff,22.93050,72.48664,27,50.0
8742cea05ffffff,22.93050,72.48664,28,50.0
8742cea05ffffff,22.93050,72.48664,29,50.0
8742cea05ffffff,22.93050,72.48664,30,50.0
8742cea05ffffff,22.93050,72.48664,31,50.0
8742cea05ffffff,22.93050,72.48664,32,50.0
8742cea05ffffff,22.93050,72.48664,33,50.0
8742cea05ffffff,22.93050,72.48664,34,50.0
8742cea05ffffff,22.93050,72.48664,35,50.0
8742cea05ffffff,22.93050,72.48664,36,50.0
8742cea05ffffff,22.93050,72.48664,37,50.0
8742cea05ffffff,22.93050,72.48664,38,50.0
8742cea05ffffff,22.93050,72.48664,39,50.0
8742cea05ffffff,22.93050,72.48664,40,50.0
8742cea05ffffff,22.93050,72.48664,41,50.0
8742cea06ffffff,22.90098,72.46358,0,50.0
8742cea06ffffff,22.90098,72.46358,1,50.0
8742cea06ffffff,22.90098,72.46358,2,50.0
8742cea06ffffff,22.90098,72.46358,3,50.0
8742cea06ffffff,22.90098,72.46358,4,50.0
8742cea06ffffff,22.90098,72.46358,5,50.0
8742cea06ffffff,22.90098,72.46358,6,50.0
8742cea06ffffff,22.90098,72.46358,7,50.0
8742cea06ffffff,22.90098,72.46358,8,50.0
8742cea06ffffff,22.90098,72.46358,9,50.0
8742cea06ffffff,22.90098,72.46358,10,50.0
8742cea06ffffff,22.90098,72.46358,11,50.0
8742cea06ffffff,22.90098,72.46358,12,50.0
8742cea06ffffff,22.90098,72.46358,13,50.0
8742cea06ffffff,22.90098,72.46358,14,50.0
8742cea06ffffff,22.90098,72.46358,15,50.0
8742cea06ffffff,22.90098,72.46358,16,50.0
8742cea06ffffff,22.90098,72.46358,17,50.0
8742cea06ffffff,22.90098,72.46358,18,50.0
8742cea06ffffff,22.90098,72.46358,19,50.0
8742cea06ffffff,22.90098,72.46358,20,50.0
8742cea06ffffff,22.90098,72.46358,21,50.0
8742cea06ffffff,22.90098,72.46358,22,50.0
8742cea06ffffff,22.90098,72.46358,23,50.0
8742cea06ffffff,22.90098,72.46358,24,50.0
8742cea06ffffff,22.90098,72.46358,25,50.0
8742cea06ffffff,22.90098,72.46358,26,50.0
8742cea06ffffff,22.90098,72.46358,27,50.0
8742cea06ffffff,22.90098,72.46358,28,50.0
8742cea06ffffff,22.90098,72.46358,29,50.0
8742cea06ffffff,22.90098,72.46358,30,50.0
8742cea06ffffff,22.90098,72.46358,31,50.0
8742cea06ffffff,22.90098,72.46358,32,50.0
8742cea06ffffff,22.90098,72.46358,33,50.0
8742cea06ffffff,22.90098,72.46358,34,50.0
8742cea06ffffff,22.90098,72.46358,35,50.0
8742cea06ffffff,22.90098,72.46358,36,50.0
8742cea06ffffff,22.90098,72.46358,37,50.0
8742cea06ffffff,22.90098,72.46358,38,50.0
8742cea06ffffff,22.90098,72.46358,39,50.0
8742cea06ffffff,22.90098,72.46358,40,50.0
8742cea06ffffff,22.90098,72.46358,41,50.0
8742cea08ffffff,22.91726,72.54832,0,50.0
8742cea08ffffff,22.91726,72.54832,1,50.0
8742cea08ffffff,22.91726,72.54832,2,50.0
8742cea08ffffff,22.91726,72.54832,3,50.0
8742cea08ffffff,22.91726,72.54832,4,50.0
8742cea08ffffff,22.91726,72.54832,5,50.0
8742cea08ffffff,22.91726,72.54832,6,50.0
8742cea08ffffff,22.91726,72.54832,7,50.0
8742cea08ffffff,22.91726,72.54832,8,50.0
8742cea08ffffff,22.91726,72.54832,9,50.0
8742cea08ffffff,22.91726,72.54832,10,50.0
8742cea08ffffff,22.91726,72.54832,11,50.0
8742cea08ffffff,22.91726,72.54832,12,50.0
8742cea08ffffff,22.91726,72.54832,13,50.0
8742cea08ffffff,22.91726,72.54832,14,50.0
8742cea08ffffff,22.91726,72.54832,15,50.0
8742cea08ffffff,22.91726,72.54832,16,50.0
8742cea08ffffff,22.91726,72.54832,17,50.0
8742cea08ffffff,22.91726,72.54832,18,50.0
8742cea08ffffff,22.91726,72.54832,19,50.0
8742cea08ffffff,22.91726,72.54832,20,50.0
8742cea08ffffff,22.91726,72.54832,21,50.0
8742cea08ffffff,22.91726,72.54832,22,50.0
8742cea08ffffff,22.91726,72.54832,23,50.0
8742cea08ffffff,22.91726,72.54832,24,50.0
8742cea08ffffff,22.91726,72.54832,25,50.0
8742cea08ffffff,22.91726,72.54832,26,50.0
8742cea08ffffff,22.91726,72.54832,27,50.0
8742cea08ffffff,22.91726,72.54832,28,50.0
8742cea08ffffff,22.91726,72.54832,29,50.0
8742cea08ffffff,22.91726,72.54832,30,50.0
8742cea08ffffff,22.91726,72.54832,31,50.0
8742cea08ffffff,22.91726,72.54832,32,50.0
8742cea08ffffff,22.91726,72.54832,33,50.0
8742cea08ffffff,22.91726,72.54832,34,50.0
8742cea08ffffff,22.91726,72.54832,35,50.0
8742cea08ffffff,22.91726,72.54832,36,50.0
8742cea08ffffff,22.91726,72.54832,37,50.0
8742cea08ffffff,22.91726,72.54832,38,50.0
8742cea08ffffff,22.91726,72.54832,39,50.0
8742cea08ffffff,22.91726,72.54832,40,50.0
8742cea08ffffff,22.91726,72.54832,41,50.0
8742cea09ffffff,22.92641,72.56989,0,50.0
8742cea09ffffff,22.92641,72.56989,1,50.0
8742cea09ffffff,22.92641,72.56989,2,50.0
8742cea09ffffff,22.92641,72.56989,3,50.0
8742cea09ffffff,22.92641,72.56989,4,50.0
8742cea09ffffff,22.92641,72.56989,5,50.0
8742cea09ffffff,22.92641,72.56989,6,50.0
8742cea09ffffff,22.92641,72.56989,7,50.0
8742cea09ffffff,22.92641,72.56989,8,50.0
8742cea09ffffff,22.92641,72.56989,9,50.0
8742cea09ffffff,22.92641,72.56989,10,50.0
8742cea09ffffff,22.92641,72.56989,11,50.0
8742cea09ffffff,22.92641,72.56989,12,50.0
8742cea09ffffff,22.92641,72.56989,13,50.0
8742cea09ffffff,22.92641,72.56989,14,50.0
8742cea09ffffff,22.92641,72.56989,15,50.0
8742cea09ffffff,22.92641,72.56989,16,50.0
8742cea09ffffff,22.92641,72.56989,17,50.0
8742cea09ffffff,22.92641,72.56989,18,50.0
8742cea09ffffff,22.92641,72.56989,19,50.0
8742cea09ffffff,22.92641,72.56989,20,50.0
8742cea09ffffff,22.92641,72.56989,21,50.0
8742cea09ffffff,22.92641,72.56989,22,50.0
8742cea09ffffff,22.92641,72.56989,23,50.0
8742cea09ffffff,22.92641,72.56989,24,50.0
8742cea09ffffff,22.92641,72.56989,25,50.0
8742cea09ffffff,22.92641,72.56989,26,50.0
8742cea09ffffff,22.92641,72.56989,27,50.0
8742cea09ffffff,22.92641,72.56989,28,50.0
8742cea09ffffff,22.92641,72.56989,29,50.0
8742cea09ffffff,22.92641,72.56989,30,50.0
8742cea09ffffff,22.92641,72.56989,31,50.0
8742cea09ffffff,22.92641,72.56989,32,50.0
8742cea09ffffff,22.92641,72.56989,33,50.0
8742cea09ffffff,22.92641,72.56989,34,50.0
8742cea09ffffff,22.92641,72.56989,35,50.0
8742cea09ffffff,22.92641,72.56989,36,50.0
8742cea09ffffff,22.92641,72.56989,37,50.0
8742cea09ffffff,22.92641,72.56989,38,50.0
8742cea09ffffff,22.92641,72.56989,39,50.0
8742cea09ffffff,22.92641,72.56989,40,50.0
8742cea09ffffff,22.92641,72.56989,41,50.0
8742cea0bffffff,22.90605,72.56836,0,50.0
8742cea0bffffff,22.90605,72.56836,1,50.0
8742cea0bffffff,22.90605,72.56836,2,50.0
8742cea0bffffff,22.90605,72.56836,3,50.0
8742cea0bffffff,22.90605,72.56836,4,50.0
8742cea0bffffff,22.90605,72.56836,5,50.0
8742cea0bffffff,22.90605,72.56836,6,50.0
8742cea0bffffff,22.90605,72.56836,7,50.0
8742cea0bffffff,22.90605,72.56836,8,50.0
8742cea0bffffff,22.90605,72.56836,9,50.0
8742cea0bffffff,22.90605,72.56836,10,50.0
8742cea0bffffff,22.90605,72.56836,11,50.0
8742cea0bffffff,22.90605,72.56836,12,50.0
8742cea0bffffff,22.90605,72.56836,13,50.0
8742cea0bffffff,22.90605,72.56836,14,50.0
8742cea0bffffff,22.90605,72.56836,15,50.0
8742cea0bffffff,22.90605,72.56836,16,50.0
8742cea0bffffff,22.90605,72.56836,17,50.0
8742cea0bffffff,22.90605,72.56836,18,50.0
8742cea0bffffff,22.90605,72.56836,19,50.0
8742cea0bffffff,22.90605,72.56836,20,50.0
8742cea0bffffff,22.90605,72.56836,21,50.0
8742cea0bffffff,22.90605,72.56836,22,50.0
8742cea0bffffff,22.90605,72.56836,23,50.0
8742cea0bffffff,22.90605,72.56836,24,50.0
8742cea0bffffff,22.90605,72.56836,25,50.0
8742cea0bffffff,22.90605,72.56836,26,50.0
8742cea0bffffff,22.90605,72.56836,27,50.0
8742cea0bffffff,22.90605,72.56836,28,50.0
8742cea0bffffff,22.90605,72.56836,29,50.0
8742cea0bffffff,22.90605,72.56836,30,50.0
8742cea0bffffff,22.90605,72.56836,31,50.0
8742cea0bffffff,22.90605,72.56836,32,50.0
8742cea0bffffff,22.90605,72.56836,33,50.0
8742cea0bffffff,22.90605,72.56836,34,50.0
8742cea0bffffff,22.90605,72.56836,35,50.0
8742cea0bffffff,22.90605,72.56836,36,50.0
8742cea0bffffff,22.90605,72.56836,37,50.0
8742cea0bffffff,22.90605,72.56836,38,50.0
8742cea0bffffff,22.90605,72.56836,39,50.0
8742cea0bffffff,22.90605,72.56836,40,50.0
8742cea0bffffff,22.90605,72.56836,41,50.0
8742cea0cffffff,22.92846,72.52827,0,50.0
8742cea0cffffff,22.92846,72.52827,1,50.0
8742cea0cffffff,22.92846,72.52827,2,50.0
8742cea0cffffff,22.92846,72.52827,3,50.0
8742cea0cffffff,22.92846,72.52827,4,50.0
8742cea0cffffff,22.92846,72.52827,5,50.0
8742cea0cffffff,22.92846,72.52827,6,50.0
8742cea0cffffff,22.92846,72.52827,7,50.0
8742cea0cffffff,22.92846,72.52827,8,50.0
8742cea0cffffff,22.92846,72.52827,9,50.0
8742cea0cffffff,22.92846,72.52827,10,50.0
8742cea0cffffff,22.92846,72.52827,11,50.0
8742cea0cffffff,22.92846,72.52827,12,50.0
8742cea0cffffff,22.92846,72.52827,13,50.0
8742cea0cffffff,22.92846,72.52827,14,50.0
8742cea0cffffff,22.92846,72.52827,15,50.0
8742cea0cffffff,22.92846,72.52827,16,50.0
8742cea0cffffff,22.92846,72.52827,17,50.0
8742cea0cffffff,22.92846,72.52827,18,50.0
8742cea0cffffff,22.92846,72.52827,19,50.0
8742cea0cffffff,22.92846,72.52827,20,50.0
8742cea0cffffff,22.92846,72.52827,21,50.0
8742cea0cffffff,22.92846,72.52827,22,50.0
8742cea0cffffff,22.92846,72.52827,23,50.0
8742cea0cffffff,22.92846,72.52827,24,50.0
8742cea0cffffff,22.92846,72.52827,25,50.0
8742cea0cffffff,22.92846,72.52827,26,50.0
8742cea0cffffff,22.92846,72.52827,27,50.0
8742cea0cffffff,22.92846,72.52827,28,50.0
8742cea0cffffff,22.92846,72.52827,29,50.0
8742cea0cffffff,22.92846,72.52827,30,50.0
8742cea0cffffff,22.92846,72.52827,31,50.0
8742cea0cffffff,22.92846,72.52827,32,50.0
8742cea0cffffff,22.92846,72.52827,33,50.0
8742cea0cffffff,22.92846,72.52827,34,50.0
8742cea0cffffff,22.92846,72.52827,35,50.0
8742cea0cffffff,22.92846,72.52827,36,50.0
8742cea0cffffff,22.92846,72.52827,37,50.0
8742cea0cffffff,22.92846,72.52827,38,50.0
8742cea0cffffff,22.92846,72.52827,39,50.0
8742cea0cffffff,22.92846,72.52827,40,50.0
8742cea0cffffff,22.92846,72.52827,41,50.0
8742cea0dffffff,22.93762,72.54984,0,50.0
8742cea0dffffff,22.93762,72.54984,1,50.0
8742cea0dffffff,22.93762,72.54984,2,50.0
8742cea0dffffff,22.93762,72.54984,3,50.0
8742cea0dffffff,22.93762,72.54984,4,50.0
8742cea0dffffff,22.93762,72.54984,5,50.0
8742cea0dffffff,22.93762,72.54984,6,50.0
8742cea0dffffff,22.93762,72.54984,7,50.0
8742cea0dffffff,22.93762,72.54984,8,50.0
8742cea0dffffff,22.93762,72.54984,9,50.0
8742cea0dffffff,22.93762,72.54984,10,50.0
8742cea0dffffff,22.93762,72.54984,11,50.0
8742cea0dffffff,22.93762,72.54984,12,50.0
8742cea0dffffff,22.93762,72.54984,13,50.0
8742cea0dffffff,22.93762,72.54984,14,50.0
8742cea0dffffff,22.93762,72.54984,15,50.0
8742cea0dffffff,22.93762,72.54984,16,50.0
8742cea0dffffff,22.93762,72.54984,17,50.0
8742cea0dffffff,22.93762,72.54984,18,50.0
8742cea0dffffff,22.93762,72.54984,19,50.0
8742cea0dffffff,22.93762,72.54984,20,50.0
8742cea0dffffff,22.93762,72.54984,21,50.0
8742cea0dffffff,22.93762,72.54984,22,50.0
8742cea0dffffff,22.93762,72.54984,23,50.0
8742cea0dffffff,22.93762,72.54984,24,50.0
8742cea0dffffff,22.93762,72.54984,25,50.0
8742cea0dffffff,22.93762,72.54984,26,50.0
8742cea0dffffff,22.93762,72.54984,27,50.0
8742cea0dffffff,22.93762,72.54984,28,50.0
8742cea0dffffff,22.93762,72.54984,29,50.0
8742cea0dffffff,22.93762,72.54984,30,50.0
8742cea0dffffff,22.93762,72.54984,31,50.0
8742cea0dffffff,22.93762,72.54984,32,50.0
8742cea0dffffff,22.93762,72.54984,33,50.0
8742cea0dffffff,22.93762,72.54984,34,50.0
8742cea0dffffff,22.93762,72.54984,35,50.0
8742cea0dffffff,22.93762,72.54984,36,50.0
8742cea0dffffff,22.93762,72.54984,37,50.0
8742cea0dffffff,22.93762,72.54984,38,50.0
8742cea0dffffff,22.93762,72.54984,39,50.0
8742cea0dffffff,22.93762,72.54984,40,50.0
8742cea0dffffff,22.93762,72.54984,41,50.0
8742cea0effffff,22.90810,72.52675,0,50.0
8742cea0effffff,22.90810,72.52675,1,50.0
8742cea0effffff,22.90810,72.52675,2,50.0
8742cea0effffff,22.90810,72.52675,3,50.0
8742cea0effffff,22.90810,72.52675,4,50.0
8742cea0effffff,22.90810,72.52675,5,50.0
8742cea0effffff,22.90810,72.52675,6,50.0
8742cea0effffff,22.90810,72.52675,7,50.0
8742cea0effffff,22.90810,72.52675,8,50.0
8742cea0effffff,22.90810,72.52675,9,50.0
8742cea0effffff,22.90810,72.52675,10,50.0
8742cea0effffff,22.90810,72.52675,11,50.0
8742cea0effffff,22.90810,72.52675,12,50.0
8742cea0effffff,22.90810,72.52675,13,50.0
8742cea0effffff,22.90810,72.52675,14,50.0
8742cea0effffff,22.90810,72.52675,15,50.0
8742cea0effffff,22.90810,72.52675,16,50.0
8742cea0effffff,22.90810,72.52675,17,50.0
8742cea0effffff,22.90810,72.52675,18,50.0
8742cea0effffff,22.90810,72.52675,19,50.0
8742cea0effffff,22.90810,72.52675,20,50.0
8742cea0effffff,22.90810,72.52675,21,50.0
8742cea0effffff,22.90810,72.52675,22,50.0
8742cea0effffff,22.90810,72.52675,23,50.0
8742cea0effffff,22.90810,72.52675,24,50.0
8742cea0effffff,22.90810,72.52675,25,50.0
8742cea0effffff,22.90810,72.52675,26,50.0
8742cea0effffff,22.90810,72.52675,27,50.0
8742cea0effffff,22.90810,72.52675,28,50.0
8742cea0effffff,22.90810,72.52675,29,50.0
8742cea0effffff,22.90810,72.52675,30,50.0
8742cea0effffff,22.90810,72.52675,31,50.0
8742cea0effffff,22.90810,72.52675,32,50.0
8742cea0effffff,22.90810,72.52675,33,50.0
8742cea0effffff,22.90810,72.52675,34,50.0
8742cea0effffff,22.90810,72.52675,35,50.0
8742cea0effffff,22.90810,72.52675,36,50.0
8742cea0effffff,22.90810,72.52675,37,50.0
8742cea0effffff,22.90810,72.52675,38,50.0
8742cea0effffff,22.90810,72.52675,39,50.0
8742cea0effffff,22.90810,72.52675,40,50.0
8742cea0effffff,22.90810,72.52675,41,50.0
8742cea21ffffff,22.96207,72.46808,0,50.0
8742cea21ffffff,22.96207,72.46808,1,50.0
8742cea21ffffff,22.96207,72.46808,2,50.0
8742cea21ffffff,22.96207,72.46808,3,50.0
8742cea21ffffff,22.96207,72.46808,4,50.0
8742cea21ffffff,22.96207,72.46808,5,50.0
8742cea21ffffff,22.96207,72.46808,6,50.0
8742cea21ffffff,22.96207,72.46808,7,50.0
8742cea21ffffff,22.96207,72.46808,8,50.0
8742cea21ffffff,22.96207,72.46808,9,50.0
8742cea21ffffff,22.96207,72.46808,10,50.0
8742cea21ffffff,22.96207,72.46808,11,50.0
8742cea21ffffff,22.96207,72.46808,12,50.0
8742cea21ffffff,22.96207,72.46808,13,50.0
8742cea21ffffff,22.96207,72.46808,14,50.0
8742cea21ffffff,22.96207,72.46808,15,50.0
8742cea21ffffff,22.96207,72.46808,16,50.0
8742cea21ffffff,22.96207,72.46808,17,50.0
8742cea21ffffff,22.96207,72.46808,18,50.0
8742cea21ffffff,22.96207,72.46808,19,50.0
8742cea21ffffff,22.96207,72.46808,20,50.0
8742cea21ffffff,22.96207,72.46808,21,50.0
8742cea21ffffff,22.96207,72.46808,22,50.0
8742cea21ffffff,22.96207,72.46808,23,50.0
8742cea21ffffff,22.96207,72.46808,24,50.0
8742cea21ffffff,22.96207,72.46808,25,50.0
8742cea21ffffff,22.96207,72.46808,26,50.0
8742cea21ffffff,22.96207,72.46808,27,50.0
8742cea21ffffff,22.96207,72.46808,28,50.0
8742cea21ffffff,22.96207,72.46808,29,50.0
8742cea21ffffff,22.96207,72.46808,30,50.0
8742cea21ffffff,22.96207,72.46808,31,50.0
8742cea21ffffff,22.96207,72.46808,32,50.0
8742cea21ffffff,22.96207,72.46808,33,50.0
8742cea21ffffff,22.96207,72.46808,34,50.0
8742cea21ffffff,22.96207,72.46808,35,50.0
8742cea21ffffff,22.96207,72.46808,36,50.0
8742cea21ffffff,22.96207,72.46808,37,50.0
8742cea21ffffff,22.96207,72.46808,38,50.0
8742cea21ffffff,22.96207,72.46808,39,50.0
8742cea21ffffff,22.96207,72.46808,40,50.0
8742cea21ffffff,22.96207,72.46808,41,50.0
8742cea23ffffff,22.94170,72.46658,0,50.0
8742cea23ffffff,22.94170,72.46658,1,50.0
8742cea23ffffff,22.94170,72.46658,2,50.0
8742cea23ffffff,22.94170,72.46658,3,50.0
8742cea23ffffff,22.94170,72.46658,4,50.0
8742cea23ffffff,22.94170,72.46658,5,50.0
8742cea23ffffff,22.94170,72.46658,6,50.0
8742cea23ffffff,22.94170,72.46658,7,50.0
8742cea23ffffff,22.94170,72.46658,8,50.0
8742cea23ffffff,22.94170,72.46658,9,50.0
8742cea23ffffff,22.94170,72.46658,10,50.0
8742cea23ffffff,22.94170,72.46658,11,50.0
8742cea23ffffff,22.94170,72.46658,12,50.0
8742cea23ffffff,22.94170,72.46658,13,50.0
8742cea23ffffff,22.94170,72.46658,14,50.0
8742cea23ffffff,22.94170,72.46658,15,50.0
8742cea23ffffff,22.94170,72.46658,16,50.0
8742cea23ffffff,22.94170,72.46658,17,50.0
8742cea23ffffff,22.94170,72.46658,18,50.0
8742cea23ffffff,22.94170,72.46658,19,50.0
8742cea23ffffff,22.94170,72.46658,20,50.0
8742cea23ffffff,22.94170,72.46658,21,50.0
8742cea23ffffff,22.94170,72.46658,22,50.0
8742cea23ffffff,22.94170,72.46658,23,50.0
8742cea23ffffff,22.94170,72.46658,24,50.0
8742cea23ffffff,22.94170,72.46658,25,50.0
8742cea23ffffff,22.94170,72.46658,26,50.0
8742cea23ffffff,22.94170,72.46658,27,50.0
8742cea23ffffff,22.94170,72.46658,28,50.0
8742cea23ffffff,22.94170,72.46658,29,50.0
8742cea23ffffff,22.94170,72.46658,30,50.0
8742cea23ffffff,22.94170,72.46658,31,50.0
8742cea23ffffff,22.94170,72.46658,32,50.0
8742cea23ffffff,22.94170,72.46658,33,50.0
8742cea23ffffff,22.94170,72.46658,34,50.0
8742cea23ffffff,22.94170,72.46658,35,50.0
8742cea23ffffff,22.94170,72.46658,36,50.0
8742cea23ffffff,22.94170,72.46658,37,50.0
8742cea23ffffff,22.94170,72.46658,38,50.0
8742cea23ffffff,22.94170,72.46658,39,50.0
