# INERT PLACEHOLDER - no free historical traffic source. Flat value, MCDA weight 0.
zone,lat,lon,month,traffic
873da1108ffffff,28.56638,77.12282,5,50.0
873da1108ffffff,28.56638,77.12282,6,50.0
873da1108ffffff,28.56638,77.12282,7,50.0
873da1108ffffff,28.56638,77.12282,8,50.0
873da1108ffffff,28.56638,77.12282,9,50.0
873da1108ffffff,28.56638,77.12282,10,50.0
873da1108ffffff,28.56638,77.12282,11,50.0
873da1108ffffff,28.56638,77.12282,12,50.0
873da1108ffffff,28.56638,77.12282,13,50.0
873da1108ffffff,28.56638,77.12282,14,50.0
873da1108ffffff,28.56638,77.12282,15,50.0
873da1108ffffff,28.56638,77.12282,16,50.0
873da1108ffffff,28.56638,77.12282,17,50.0
873da1108ffffff,28.56638,77.12282,18,50.0
873da1108ffffff,28.56638,77.12282,19,50.0
873da1108ffffff,28.56638,77.12282,20,50.0
873da1108ffffff,28.56638,77.12282,21,50.0
873da1108ffffff,28.56638,77.12282,22,50.0
873da1108ffffff,28.56638,77.12282,23,50.0
873da1108ffffff,28.56638,77.12282,24,50.0
873da1108ffffff,28.56638,77.12282,25,50.0
873da1108ffffff,28.56638,77.12282,26,50.0
873da1108ffffff,28.56638,77.12282,27,50.0
873da1108ffffff,28.56638,77.12282,28,50.0
873da1108ffffff,28.56638,77.12282,29,50.0
873da1108ffffff,28.56638,77.12282,30,50.0
873da1108ffffff,28.56638,77.12282,31,50.0
873da1108ffffff,28.56638,77.12282,32,50.0
873da1108ffffff,28.56638,77.12282,33,50.0
873da1108ffffff,28.56638,77.12282,34,50.0
873da1108ffffff,28.56638,77.12282,35,50.0
873da1108ffffff,28.56638,77.12282,36,50.0
873da1108ffffff,28.56638,77.12282,37,50.0
873da1108ffffff,28.56638,77.12282,38,50.0
873da1108ffffff,28.56638,77.12282,39,50.0
873da1108ffffff,28.56638,77.12282,40,50.0
873da1108ffffff,28.56638,77.12282,41,50.0
873da1109ffffff,28.57538,77.14679,0,50.0
873da1109ffffff,28.57538,77.14679,1,50.0
873da1109ffffff,28.57538,77.14679,2,50.0
873da1109ffffff,28.57538,77.14679,3,50.0
873da1109ffffff,28.57538,77.14679,4,50.0
873da1109ffffff,28.57538,77.14679,5,50.0
873da1109ffffff,28.57538,77.14679,6,50.0
873da1109ffffff,28.57538,77.14679,7,50.0
873da1109ffffff,28.57538,77.14679,8,50.0
873da1109ffffff,28.57538,77.14679,9,50.0
873da1109ffffff,28.57538,77.14679,10,50.0
873da1109ffffff,28.57538,77.14679,11,50.0
873da1109ffffff,28.57538,77.14679,12,50.0
873da1109ffffff,28.57538,77.14679,13,50.0
873da1109ffffff,28.57538,77.14679,14,50.0
873da1109ffffff,28.57538,77.14679,15,50.0
873da1109ffffff,28.57538,77.14679,16,50.0
873da1109ffffff,28.57538,77.14679,17,50.0
873da1109ffffff,28.57538,77.14679,18,50.0
873da1109ffffff,28.57538,77.14679,19,50.0
873da1109ffffff,28.57538,77.14679,20,50.0
873da1109ffffff,28.57538,77.14679,21,50.0
873da1109ffffff,28.57538,77.14679,22,50.0
873da1109ffffff,28.57538,77.14679,23,50.0
873da1109ffffff,28.57538,77.14679,24,50.0
873da1109ffffff,28.57538,77.14679,25,50.0
873da1109ffffff,28.57538,77.14679,26,50.0
873da1109ffffff,28.57538,77.14679,27,50.0
873da1109ffffff,28.57538,77.14679,28,50.0
873da1109ffffff,28.57538,77.14679,29,50.0
873da1109ffffff,28.57538,77.14679,30,50.0
873da1109ffffff,28.57538,77.14679,31,50.0
873da1109ffffff,28.57538,77.14679,32,50.0
873da1109ffffff,28.57538,77.14679,33,50.0
873da1109ffffff,28.57538,77.14679,34,50.0
873da1109ffffff,28.57538,77.14679,35,50.0
873da1109ffffff,28.57538,77.14679,36,50.0
873da1109ffffff,28.57538,77.14679,37,50.0
873da1109ffffff,28.57538,77.14679,38,50.0
873da1109ffffff,28.57538,77.14679,39,50.0
873da1109ffffff,28.57538,77.14679,40,50.0
873da1109ffffff,28.57538,77.14679,41,50.0
873da110affffff,28.54463,77.11968,0,50.0
873da110affffff,28.54463,77.11968,1,50.0
873da110affffff,28.54463,77.11968,2,50.0
873da110affffff,28.54463,77.11968,3,50.0
873da110affffff,28.54463,77.11968,4,50.0
873da110affffff,28.54463,77.11968,5,50.0
873da110affffff,28.54463,77.11968,6,50.0
873da110affffff,28.54463,77.11968,7,50.0
873da110affffff,28.54463,77.11968,8,50.0
873da110affffff,28.54463,77.11968,9,50.0
873da110affffff,28.54463,77.11968,10,50.0
873da110affffff,28.54463,77.11968,11,50.0
873da110affffff,28.54463,77.11968,12,50.0
873da110affffff,28.54463,77.11968,13,50.0
873da110affffff,28.54463,77.11968,14,50.0
873da110affffff,28.54463,77.11968,15,50.0
873da110affffff,28.54463,77.11968,16,50.0
873da110affffff,28.54463,77.11968,17,50.0
873da110affffff,28.54463,77.11968,18,50.0
873da110affffff,28.54463,77.11968,19,50.0
873da110affffff,28.54463,77.11968,20,50.0
873da110affffff,28.54463,77.11968,21,50.0
873da110affffff,28.54463,77.11968,22,50.0
873da110affffff,28.54463,77.11968,23,50.0
873da110affffff,28.54463,77.11968,24,50.0
873da110affffff,28.54463,77.11968,25,50.0
873da110affffff,28.54463,77.11968,26,50.0
873da110affffff,28.54463,77.11968,27,50.0
873da110affffff,28.54463,77.11968,28,50.0
873da110affffff,28.54463,77.11968,29,50.0
873da110affffff,28.54463,77.11968,30,50.0
873da110affffff,28.54463,77.11968,31,50.0
873da110affffff,28.54463,77.11968,32,50.0
873da110affffff,28.54463,77.11968,33,50.0
873da110affffff,28.54463,77.11968,34,50.0
873da110affffff,28.54463,77.11968,35,50.0
873da110affffff,28.54463,77.11968,36,50.0
873da110affffff,28.54463,77.11968,37,50.0
873da110affffff,28.54463,77.11968,38,50.0
873da110affffff,28.54463,77.11968,39,50.0
873da110affffff,28.54463,77.11968,40,50.0
873da110affffff,28.54463,77.11968,41,50.0
873da110bffffff,28.55362,77.14364,0,50.0
873da110bffffff,28.55362,77.14364,1,50.0
873da110bffffff,28.55362,77.14364,2,50.0
873da110bffffff,28.55362,77.14364,3,50.0
873da110bffffff,28.55362,77.14364,4,50.0
873da110bffffff,28.55362,77.14364,5,50.0
873da110bffffff,28.55362,77.14364,6,50.0
873da110bffffff,28.55362,77.14364,7,50.0
873da110bffffff,28.55362,77.14364,8,50.0
873da110bffffff,28.55362,77.14364,9,50.0
873da110bffffff,28.55362,77.14364,10,50.0
873da110bffffff,28.55362,77.14364,11,50.0
873da110bffffff,28.55362,77.14364,12,50.0
873da110bffffff,28.55362,77.14364,13,50.0
873da110bffffff,28.55362,77.14364,14,50.0
873da110bffffff,28.55362,77.14364,15,50.0
873da110bffffff,28.55362,77.14364,16,50.0
873da110bffffff,28.55362,77.14364,17,50.0
873da110bffffff,28.55362,77.14364,18,50.0
873da110bffffff,28.55362,77.14364,19,50.0
873da110bffffff,28.55362,77.14364,20,50.0
873da110bffffff,28.55362,77.14364,21,50.0
873da110bffffff,28.55362,77.14364,22,50.0
873da110bffffff,28.55362,77.14364,23,50.0
873da110bffffff,28.55362,77.14364,24,50.0
873da110bffffff,28.55362,77.14364,25,50.0
873da110bffffff,28.55362,77.14364,26,50.0
873da110bffffff,28.55362,77.14364,27,50.0
873da110bffffff,28.55362,77.14364,28,50.0
873da110bffffff,28.55362,77.14364,29,50.0
873da110bffffff,28.55362,77.14364,30,50.0
873da110bffffff,28.55362,77.14364,31,50.0
873da110bffffff,28.55362,77.14364,32,50.0
873da110bffffff,28.55362,77.14364,33,50.0
873da110bffffff,28.55362,77.14364,34,50.0
873da110bffffff,28.55362,77.14364,35,50.0
873da110bffffff,28.55362,77.14364,36,50.0
873da110bffffff,28.55362,77.14364,37,50.0
873da110bffffff,28.55362,77.14364,38,50.0
873da110bffffff,28.55362,77.14364,39,50.0
873da110bffffff,28.55362,77.14364,40,50.0
873da110bffffff,28.55362,77.14364,41,50.0
873da110cffffff,28.57914,77.10199,0,50.0
873da110cffffff,28.57914,77.10199,1,50.0
873da110cffffff,28.57914,77.10199,2,50.0
873da110cffffff,28.57914,77.10199,3,50.0
873da110cffffff,28.57914,77.10199,4,50.0
873da110cffffff,28.57914,77.10199,5,50.0
873da110cffffff,28.57914,77.10199,6,50.0
873da110cffffff,28.57914,77.10199,7,50.0
873da110cffffff,28.57914,77.10199,8,50.0
873da110cffffff,28.57914,77.10199,9,50.0
873da110cffffff,28.57914,77.10199,10,50.0
873da110cffffff,28.57914,77.10199,11,50.0
873da110cffffff,28.57914,77.10199,12,50.0
873da110cffffff,28.57914,77.10199,13,50.0
873da110cffffff,28.57914,77.10199,14,50.0
873da110cffffff,28.57914,77.10199,15,50.0
873da110cffffff,28.57914,77.10199,16,50.0
873da110cffffff,28.57914,77.10199,17,50.0
873da110cffffff,28.57914,77.10199,18,50.0
873da110cffffff,28.57914,77.10199,19,50.0
873da110cffffff,28.57914,77.10199,20,50.0
873da110cffffff,28.57914,77.10199,21,50.0
873da110cffffff,28.57914,77.10199,22,50.0
873da110cffffff,28.57914,77.10199,23,50.0
873da110cffffff,28.57914,77.10199,24,50.0
873da110cffffff,28.57914,77.10199,25,50.0
873da110cffffff,28.57914,77.10199,26,50.0
873da110cffffff,28.57914,77.10199,27,50.0
873da110cffffff,28.57914,77.10199,28,50.0
873da110cffffff,28.57914,77.10199,29,50.0
873da110cffffff,28.57914,77.10199,30,50.0
873da110cffffff,28.57914,77.10199,31,50.0
873da110cffffff,28.57914,77.10199,32,50.0
873da110cffffff,28.57914,77.10199,33,50.0
873da110cffffff,28.57914,77.10199,34,50.0
873da110cffffff,28.57914,77.10199,35,50.0
873da110cffffff,28.57914,77.10199,36,50.0
873da110cffffff,28.57914,77.10199,37,50.0
873da110cffffff,28.57914,77.10199,38,50.0
873da110cffffff,28.57914,77.10199,39,50.0
873da110cffffff,28.57914,77.10199,40,50.0
873da110cffffff,28.57914,77.10199,41,50.0
873da110dffffff,28.58814,77.12596,0,50.0
873da110dffffff,28.58814,77.12596,1,50.0
873da110dffffff,28.58814,77.12596,2,50.0
873da110dffffff,28.58814,77.12596,3,50.0
873da110dffffff,28.58814,77.12596,4,50.0
873da110dffffff,28.58814,77.12596,5,50.0
873da110dffffff,28.58814,77.12596,6,50.0
873da110dffffff,28.58814,77.12596,7,50.0
873da110dffffff,28.58814,77.12596,8,50.0
873da110dffffff,28.58814,77.12596,9,50.0
873da110dffffff,28.58814,77.12596,10,50.0
873da110dffffff,28.58814,77.12596,11,50.0
873da110dffffff,28.58814,77.12596,12,50.0
873da110dffffff,28.58814,77.12596,13,50.0
873da110dffffff,28.58814,77.12596,14,50.0
873da110dffffff,28.58814,77.12596,15,50.0
873da110dffffff,28.58814,77.12596,16,50.0
873da110dffffff,28.58814,77.12596,17,50.0
873da110dffffff,28.58814,77.12596,18,50.0
873da110dffffff,28.58814,77.12596,19,50.0
873da110dffffff,28.58814,77.12596,20,50.0
873da110dffffff,28.58814,77.12596,21,50.0
873da110dffffff,28.58814,77.12596,22,50.0
873da110dffffff,28.58814,77.12596,23,50.0
873da110dffffff,28.58814,77.12596,24,50.0
873da110dffffff,28.58814,77.12596,25,50.0
873da110dffffff,28.58814,77.12596,26,50.0
873da110dffffff,28.58814,77.12596,27,50.0
873da110dffffff,28.58814,77.12596,28,50.0
873da110dffffff,28.58814,77.12596,29,50.0
873da110dffffff,28.58814,77.12596,30,50.0
873da110dffffff,28.58814,77.12596,31,50.0
873da110dffffff,28.58814,77.12596,32,50.0
873da110dffffff,28.58814,77.12596,33,50.0
873da110dffffff,28.58814,77.12596,34,50.0
873da110dffffff,28.58814,77.12596,35,50.0
873da110dffffff,28.58814,77.12596,36,50.0
873da110dffffff,28.58814,77.12596,37,50.0
873da110dffffff,28.58814,77.12596,38,50.0
873da110dffffff,28.58814,77.12596,39,50.0
873da110dffffff,28.58814,77.12596,40,50.0
873da110dffffff,28.58814,77.12596,41,50.0
873da110effffff,28.55738,77.09886,0,50.0
873da110effffff,28.55738,77.09886,1,50.0
873da110effffff,28.55738,77.09886,2,50.0
873da110effffff,28.55738,77.09886,3,50.0
873da110effffff,28.55738,77.09886,4,50.0
873da110effffff,28.55738,77.09886,5,50.0
873da110effffff,28.55738,77.09886,6,50.0
873da110effffff,28.55738,77.09886,7,50.0
873da110effffff,28.55738,77.09886,8,50.0
873da110effffff,28.55738,77.09886,9,50.0
873da110effffff,28.55738,77.09886,10,50.0
873da110effffff,28.55738,77.09886,11,50.0
873da110effffff,28.55738,77.09886,12,50.0
873da110effffff,28.55738,77.09886,13,50.0
873da110effffff,28.55738,77.09886,14,50.0
873da110effffff,28.55738,77.09886,15,50.0
873da110effffff,28.55738,77.09886,16,50.0
873da110effffff,28.55738,77.09886,17,50.0
873da110effffff,28.55738,77.09886,18,50.0
873da110effffff,28.55738,77.09886,19,50.0
873da110effffff,28.55738,77.09886,20,50.0
873da110effffff,28.55738,77.09886,21,50.0
873da110effffff,28.55738,77.09886,22,50.0
873da110effffff,28.55738,77.09886,23,50.0
873da110effffff,28.55738,77.09886,24,50.0
873da110effffff,28.55738,77.09886,25,50.0
873da110effffff,28.55738,77.09886,26,50.0
873da110effffff,28.55738,77.09886,27,50.0
873da110effffff,28.55738,77.09886,28,50.0
873da110effffff,28.55738,77.09886,29,50.0
873da110effffff,28.55738,77.09886,30,50.0
873da110effffff,28.55738,77.09886,31,50.0
873da110effffff,28.55738,77.09886,32,50.0
873da110effffff,28.55738,77.09886,33,50.0
873da110effffff,28.55738,77.09886,34,50.0
873da110effffff,28.55738,77.09886,35,50.0
873da110effffff,28.55738,77.09886,36,50.0
873da110effffff,28.55738,77.09886,37,50.0
873da110effffff,28.55738,77.09886,38,50.0
873da110effffff,28.55738,77.09886,39,50.0
873da110effffff,28.55738,77.09886,40,50.0
873da110effffff,28.55738,77.09886,41,50.0
873da1110ffffff,28.50861,77.02388,0,50.0
873da1110ffffff,28.50861,77.02388,1,50.0
873da1110ffffff,28.50861,77.02388,2,50.0
873da1110ffffff,28.50861,77.02388,3,50.0
873da1110ffffff,28.50861,77.02388,4,50.0
873da1110ffffff,28.50861,77.02388,5,50.0
873da1110ffffff,28.50861,77.02388,6,50.0
873da1110ffffff,28.50861,77.02388,7,50.0
873da1110ffffff,28.50861,77.02388,8,50.0
873da1110ffffff,28.50861,77.02388,9,50.0
873da1110ffffff,28.50861,77.02388,10,50.0
873da1110ffffff,28.50861,77.02388,11,50.0
873da1110ffffff,28.50861,77.02388,12,50.0
873da1110ffffff,28.50861,77.02388,13,50.0
873da1110ffffff,28.50861,77.02388,14,50.0
873da1110ffffff,28.50861,77.02388,15,50.0
873da1110ffffff,28.50861,77.02388,16,50.0
873da1110ffffff,28.50861,77.02388,17,50.0
873da1110ffffff,28.50861,77.02388,18,50.0
873da1110ffffff,28.50861,77.02388,19,50.0
873da1110ffffff,28.50861,77.02388,20,50.0
873da1110ffffff,28.50861,77.02388,21,50.0
873da1110ffffff,28.50861,77.02388,22,50.0
873da1110ffffff,28.50861,77.02388,23,50.0
873da1110ffffff,28.50861,77.02388,24,50.0
873da1110ffffff,28.50861,77.02388,25,50.0
873da1110ffffff,28.50861,77.02388,26,50.0
873da1110ffffff,28.50861,77.02388,27,50.0
873da1110ffffff,28.50861,77.02388,28,50.0
873da1110ffffff,28.50861,77.02388,29,50.0
873da1110ffffff,28.50861,77.02388,30,50.0
873da1110ffffff,28.50861,77.02388,31,50.0
873da1110ffffff,28.50861,77.02388,32,50.0
873da1110ffffff,28.50861,77.02388,33,50.0
873da1110ffffff,28.50861,77.02388,34,50.0
873da1110ffffff,28.50861,77.02388,35,50.0
873da1110ffffff,28.50861,77.02388,36,50.0
873da1110ffffff,28.50861,77.02388,37,50.0
873da1110ffffff,28.50861,77.02388,38,50.0
873da1110ffffff,28.50861,77.02388,39,50.0
873da1110ffffff,28.50861,77.02388,40,50.0
873da1110ffffff,28.50861,77.02388,41,50.0
873da1111ffffff,28.51762,77.04782,0,50.0
873da1111ffffff,28.51762,77.04782,1,50.0
873da1111ffffff,28.51762,77.04782,2,50.0
873da1111ffffff,28.51762,77.04782,3,50.0
873da1111ffffff,28.51762,77.04782,4,50.0
873da1111ffffff,28.51762,77.04782,5,50.0
873da1111ffffff,28.51762,77.04782,6,50.0
873da1111ffffff,28.51762,77.04782,7,50.0
873da1111ffffff,28.51762,77.04782,8,50.0
873da1111ffffff,28.51762,77.04782,9,50.0
873da1111ffffff,28.51762,77.04782,10,50.0
873da1111ffffff,28.51762,77.04782,11,50.0
873da1111ffffff,28.51762,77.04782,12,50.0
873da1111ffffff,28.51762,77.04782,13,50.0
873da1111ffffff,28.51762,77.04782,14,50.0
873da1111ffffff,28.51762,77.04782,15,50.0
873da1111ffffff,28.51762,77.04782,16,50.0
873da1111ffffff,28.51762,77.04782,17,50.0
873da1111ffffff,28.51762,77.04782,18,50.0
873da1111ffffff,28.51762,77.04782,19,50.0
873da1111ffffff,28.51762,77.04782,20,50.0
873da1111ffffff,28.51762,77.04782,21,50.0
873da1111ffffff,28.51762,77.04782,22,50.0
873da1111ffffff,28.51762,77.04782,23,50.0
873da1111ffffff,28.51762,77.04782,24,50.0
873da1111ffffff,28.51762,77.04782,25,50.0
873da1111ffffff,28.51762,77.04782,26,50.0
873da1111ffffff,28.51762,77.04782,27,50.0
873da1111ffffff,28.51762,77.04782,28,50.0
873da1111ffffff,28.51762,77.04782,29,50.0
873da1111ffffff,28.51762,77.04782,30,50.0
873da1111ffffff,28.51762,77.04782,31,50.0
873da1111ffffff,28.51762,77.04782,32,50.0
873da1111ffffff,28.51762,77.04782,33,50.0
873da1111ffffff,28.51762,77.04782,34,50.0
873da1111ffffff,28.51762,77.04782,35,50.0
873da1111ffffff,28.51762,77.04782,36,50.0
873da1111ffffff,28.51762,77.04782,37,50.0
873da1111ffffff,28.51762,77.04782,38,50.0
873da1111ffffff,28.51762,77.04782,39,50.0
873da1111ffffff,28.51762,77.04782,40,50.0
873da1111ffffff,28.51762,77.04782,41,50.0
873da1112ffffff,28.48686,77.02078,0,50.0
873da1112ffffff,28.48686,77.02078,1,50.0
873da1112ffffff,28.48686,77.02078,2,50.0
873da1112ffffff,28.48686,77.02078,3,50.0
873da1112ffffff,28.48686,77.02078,4,50.0
873da1112ffffff,28.48686,77.02078,5,50.0
873da1112ffffff,28.48686,77.02078,6,50.0
873da1112ffffff,28.48686,77.02078,7,50.0
873da1112ffffff,28.48686,77.02078,8,50.0
873da1112ffffff,28.48686,77.02078,9,50.0
873da1112ffffff,28.48686,77.02078,10,50.0
873da1112ffffff,28.48686,77.02078,11,50.0
873da1112ffffff,28.48686,77.02078,12,50.0
873da1112ffffff,28.48686,77.02078,13,50.0
873da1112ffffff,28.48686,77.02078,14,50.0
873da1112ffffff,28.48686,77.02078,15,50.0
873da1112ffffff,28.48686,77.02078,16,50.0
873da1112ffffff,28.48686,77.02078,17,50.0
873da1112ffffff,28.48686,77.02078,18,50.0
873da1112ffffff,28.48686,77.02078,19,50.0
873da1112ffffff,28.48686,77.02078,20,50.0
873da1112ffffff,28.48686,77.02078,21,50.0
873da1112ffffff,28.48686,77.02078,22,50.0
873da1112ffffff,28.48686,77.02078,23,50.0
873da1112ffffff,28.48686,77.02078,24,50.0
873da1112ffffff,28.48686,77.02078,25,50.0
873da1112ffffff,28.48686,77.02078,26,50.0
873da1112ffffff,28.48686,77.02078,27,50.0
873da1112ffffff,28.48686,77.02078,28,50.0
873da1112ffffff,28.48686,77.02078,29,50.0
873da1112ffffff,28.48686,77.02078,30,50.0
873da1112ffffff,28.48686,77.02078,31,50.0
873da1112ffffff,28.48686,77.02078,32,50.0
873da1112ffffff,28.48686,77.02078,33,50.0
873da1112ffffff,28.48686,77.02078,34,50.0
873da1112ffffff,28.48686,77.02078,35,50.0
873da1112ffffff,28.48686,77.02078,36,50.0
873da1112ffffff,28.48686,77.02078,37,50.0
873da1112ffffff,28.48686,77.02078,38,50.0
873da1112ffffff,28.48686,77.02078,39,50.0
873da1112ffffff,28.48686,77.02078,40,50.0
873da1112ffffff,28.48686,77.02078,41,50.0
873da1113ffffff,28.49587,77.04471,0,50.0
873da1113ffffff,28.49587,77.04471,1,50.0
873da1113ffffff,28.49587,77.04471,2,50.0
873da1113ffffff,28.49587,77.04471,3,50.0
873da1113ffffff,28.49587,77.04471,4,50.0
873da1113ffffff,28.49587,77.04471,5,50.0
873da1113ffffff,28.49587,77.04471,6,50.0
873da1113ffffff,28.49587,77.04471,7,50.0
873da1113ffffff,28.49587,77.04471,8,50.0
873da1113ffffff,28.49587,77.04471,9,50.0
873da1113ffffff,28.49587,77.04471,10,50.0
873da1113ffffff,28.49587,77.04471,11,50.0
873da1113ffffff,28.49587,77.04471,12,50.0
873da1113ffffff,28.49587,77.04471,13,50.0
873da1113ffffff,28.49587,77.04471,14,50.0
873da1113ffffff,28.49587,77.04471,15,50.0
873da1113ffffff,28.49587,77.04471,16,50.0
873da1113ffffff,28.49587,77.04471,17,50.0
873da1113ffffff,28.49587,77.04471,18,50.0
873da1113ffffff,28.49587,77.04471,19,50.0
873da1113ffffff,28.49587,77.04471,20,50.0
873da1113ffffff,28.49587,77.04471,21,50.0
873da1113ffffff,28.49587,77.04471,22,50.0
873da1113ffffff,28.49587,77.04471,23,50.0
873da1113ffffff,28.49587,77.04471,24,50.0
873da1113ffffff,28.49587,77.04471,25,50.0
873da1113ffffff,28.49587,77.04471,26,50.0
873da1113ffffff,28.49587,77.04471,27,50.0
873da1113ffffff,28.49587,77.04471,28,50.0
873da1113ffffff,28.49587,77.04471,29,50.0
873da1113ffffff,28.49587,77.04471,30,50.0
873da1113ffffff,28.49587,77.04471,31,50.0
873da1113ffffff,28.49587,77.04471,32,50.0
873da1113ffffff,28.49587,77.04471,33,50.0
873da1113ffffff,28.49587,77.04471,34,50.0
873da1113ffffff,28.49587,77.04471,35,50.0
873da1113ffffff,28.49587,77.04471,36,50.0
873da1113ffffff,28.49587,77.04471,37,50.0
873da1113ffffff,28.49587,77.04471,38,50.0
873da1113ffffff,28.49587,77.04471,39,50.0
873da1113ffffff,28.49587,77.04471,40,50.0
873da1113ffffff,28.49587,77.04471,41,50.0
873da1114ffffff,28.52134,77.00305,0,50.0
873da1114ffffff,28.52134,77.00305,1,50.0
873da1114ffffff,28.52134,77.00305,2,50.0
873da1114ffffff,28.52134,77.00305,3,50.0
873da1114ffffff,28.52134,77.00305,4,50.0
873da1114ffffff,28.52134,77.00305,5,50.0
873da1114ffffff,28.52134,77.00305,6,50.0
873da1114ffffff,28.52134,77.00305,7,50.0
873da1114ffffff,28.52134,77.00305,8,50.0
873da1114ffffff,28.52134,77.00305,9,50.0
873da1114ffffff,28.52134,77.00305,10,50.0
873da1114ffffff,28.52134,77.00305,11,50.0
873da1114ffffff,28.52134,77.00305,12,50.0
873da1114ffffff,28.52134,77.00305,13,50.0
873da1114ffffff,28.52134,77.00305,14,50.0
873da1114ffffff,28.52134,77.00305,15,50.0
873da1114ffffff,28.52134,77.00305,16,50.0
873da1114ffffff,28.52134,77.00305,17,50.0
873da1114ffffff,28.52134,77.00305,18,50.0
873da1114ffffff,28.52134,77.00305,19,50.0
873da1114ffffff,28.52134,77.00305,20,50.0
873da1114ffffff,28.52134,77.00305,21,50.0
873da1114ffffff,28.52134,77.00305,22,50.0
873da1114ffffff,28.52134,77.00305,23,50.0
873da1114ffffff,28.52134,77.00305,24,50.0
873da1114ffffff,28.52134,77.00305,25,50.0
873da1114ffffff,28.52134,77.00305,26,50.0
873da1114ffffff,28.52134,77.00305,27,50.0
873da1114ffffff,28.52134,77.00305,28,50.0
873da1114ffffff,28.52134,77.00305,29,50.0
873da1114ffffff,28.52134,77.00305,30,50.0
873da1114ffffff,28.52134,77.00305,31,50.0
873da1114ffffff,28.52134,77.00305,32,50.0
873da1114ffffff,28.52134,77.00305,33,50.0
873da1114ffffff,28.52134,77.00305,34,50.0
873da1114ffffff,28.52134,77.00305,35,50.0
873da1114ffffff,28.52134,77.00305,36,50.0
873da1114ffffff,28.52134,77.00305,37,50.0
873da1114ffffff,28.52134,77.00305,38,50.0
873da1114ffffff,28.52134,77.00305,39,50.0
873da1114ffffff,28.52134,77.00305,40,50.0
873da1114ffffff,28.52134,77.00305,41,50.0
873da1115ffffff,28.53036,77.02699,0,50.0
873da1115ffffff,28.53036,77.02699,1,50.0
873da1115ffffff,28.53036,77.02699,2,50.0
873da1115ffffff,28.53036,77.02699,3,50.0
873da1115ffffff,28.53036,77.02699,4,50.0
873da1115ffffff,28.53036,77.02699,5,50.0
873da1115ffffff,28.53036,77.02699,6,50.0
873da1115ffffff,28.53036,77.02699,7,50.0
873da1115ffffff,28.53036,77.02699,8,50.0
873da1115ffffff,28.53036,77.02699,9,50.0
873da1115ffffff,28.53036,77.02699,10,50.0
873da1115ffffff,28.53036,77.02699,11,50.0
873da1115ffffff,28.53036,77.02699,12,50.0
873da1115ffffff,28.53036,77.02699,13,50.0
873da1115ffffff,28.53036,77.02699,14,50.0
873da1115ffffff,28.53036,77.02699,15,50.0
873da1115ffffff,28.53036,77.02699,16,50.0
873da1115ffffff,28.53036,77.02699,17,50.0
873da1115ffffff,28.53036,77.02699,18,50.0
873da1115ffffff,28.53036,77.02699,19,50.0
873da1115ffffff,28.53036,77.02699,20,50.0
873da1115ffffff,28.53036,77.02699,21,50.0
873da1115ffffff,28.53036,77.02699,22,50.0
873da1115ffffff,28.53036,77.02699,23,50.0
873da1115ffffff,28.53036,77.02699,24,50.0
873da1115ffffff,28.53036,77.02699,25,50.0
873da1115ffffff,28.53036,77.02699,26,50.0
873da1115ffffff,28.53036,77.02699,27,50.0
873da1115ffffff,28.53036,77.02699,28,50.0
873da1115ffffff,28.53036,77.02699,29,50.0
873da1115ffffff,28.53036,77.02699,30,50.0
873da1115ffffff,28.53036,77.02699,31,50.0
873da1115ffffff,28.53036,77.02699,32,50.0
873da1115ffffff,28.53036,77.02699,33,50.0
873da1115ffffff,28.53036,77.02699,34,50.0
873da1115ffffff,28.53036,77.02699,35,50.0
873da1115ffffff,28.53036,77.02699,36,50.0
873da1115ffffff,28.53036,77.02699,37,50.0
873da1115ffffff,28.53036,77.02699,38,50.0
873da1115ffffff,28.53036,77.02699,39,50.0
873da1115ffffff,28.53036,77.02699,40,50.0
873da1115ffffff,28.53036,77.02699,41,50.0
873da1118ffffff,28.51388,77.09259,0,50.0
873da1118ffffff,28.51388,77.09259,1,50.0
873da1118ffffff,28.51388,77.09259,2,50.0
873da1118ffffff,28.51388,77.09259,3,50.0
873da1118ffffff,28.51388,77.09259,4,50.0
873da1118ffffff,28.51388,77.09259,5,50.0
873da1118ffffff,28.51388,77.09259,6,50.0
873da1118ffffff,28.51388,77.09259,7,50.0
873da1118ffffff,28.51388,77.09259,8,50.0
873da1118ffffff,28.51388,77.09259,9,50.0
873da1118ffffff,28.51388,77.09259,10,50.0
873da1118ffffff,28.51388,77.09259,11,50.0
873da1118ffffff,28.51388,77.09259,12,50.0
873da1118ffffff,28.51388,77.09259,13,50.0
873da1118ffffff,28.51388,77.09259,14,50.0
873da1118ffffff,28.51388,77.09259,15,50.0
873da1118ffffff,28.51388,77.09259,16,50.0
873da1118ffffff,28.51388,77.09259,17,50.0
873da1118ffffff,28.51388,77.09259,18,50.0
873da1118ffffff,28.51388,77.09259,19,50.0
873da1118ffffff,28.51388,77.09259,20,50.0
873da1118ffffff,28.51388,77.09259,21,50.0
873da1118ffffff,28.51388,77.09259,22,50.0
873da1118ffffff,28.51388,77.09259,23,50.0
873da1118ffffff,28.51388,77.09259,24,50.0
873da1118ffffff,28.51388,77.09259,25,50.0
873da1118ffffff,28.51388,77.09259,26,50.0
873da1118ffffff,28.51388,77.09259,27,50.0
